;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Hydro_power
2841;0,10972535525;0,5343744475;0,12758230275000002;0,3035921845;0,10974925;0,5648075;0,127275;0,30982;0,000266958;0,95
2842;0,11369838175;0,6118725395;0,14614717100000002;0,356276921;0,11393;0,6534424999999999;0,1461625;0,36516000000000004;0,000370203;0,95
2843;0,13140603975;0,656604;0,13839615775;0,38962144725000003;0,131805;0,707595;0,138485;0,4011675;0,000427441;0,95
2844;0,127801421;0,690709421;0,123207158;0,39121065774999997;0,1282575;0,7489925000000001;0,12310499999999999;0,4040225;0,000422293;0,95
2845;0,104122184;0,6556119475;0,13076072375;0,401985987;0,10437925;0,7124325;0,1305915;0,41572000000000003;0,000395311;0,95
2846;0,10822523675000001;0,60048560525;0,15528272375;0,32189218425;0,108405;0,6506125;0,155285;0,3317325;0,000311529;0,95
2847;0,0737906565;0,49233982875;0,090447991;0,24389565775;0,07375425000000001;0,5288375000000001;0,09027925;0,24954;0,000206474;0,95
2848;0,05363657775;0,3461300525;0,069756229;0,17269661825;0,053347;0,367275;0,06924325;0,1752775;6,75175E-05;0,95
2849;0,0347774645;0,17645774975;0,0274620395;0,099192742;0,03444975;0,1844725;0,027127;0,10002;0;0,95
2850;0,013897934999999998;0,05075625425;0,00913466175;0,03474122575;0,0136389;0,05204500000000001;0,008865024999999999;0,034730425;0;0,95
2851;0,00034483224999999997;0,0015957719999999999;0,00031479375;0,000416609;0,00033143;0,0015237750000000002;0,00029123749999999997;0,00040986500000000003;0;0,95
2852;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2853;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2854;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2855;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2856;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2857;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2858;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2859;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2860;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2861;0,0;0,01837695625;0,012093338249999998;0,0155414195;0,0;0,017759325;0,011633425;0,015133024999999998;0;0,95
2862;0,014691240250000001;0,09899649875;0,09706633025;0,08260933025;0,014365474999999999;0,09964224999999999;0,09715199999999999;0,08226125000000001;0;0,95
2863;0,04972374875;0,2640786315;0,23870664475;0,173597171;0,049158749999999994;0,2728025;0,24458249999999998;0,17493;0;0,95
2864;0,07825754225;0,4517908815;0,40640447375000005;0,25048847375;0,07788475;0,475305;0,42378249999999995;0,2545525;1,12084E-05;0,95
2865;0,09715277374999999;0,586955645;0,51464897375;0,33175973675000003;0,09705625;0,6259199999999999;0,542925;0,3393;5,89333E-05;0,95
2866;0,11797721075;0,6783496975000001;0,55598048675;0,38950586825;0,118185;0,73162;0,5882425000000001;0,40076999999999996;9,89431E-05;0,95
2867;0,1276063815;0,7210826052500001;0,6072975395;0,39854992125;0,1279875;0,78374;0,64553;0,4113925;0,000139961;0,95
2868;0,11067406575000001;0,70628127625;0,5487255;0,37574715775;0,1109775;0,7696999999999999;0,582605;0,3877725;0,000168138;0,95
2869;0,10014675025;0,6668351447499999;0,536483763;0,39665803850000003;0,100293;0,726325;0,5666575;0,4088945;0,000129131;0,95
2870;0,09639621325;0,6187205922500001;0,48813564475;0,30290593450000003;0,09648025;0,671395;0,5144150000000001;0,3113;0,000125413;0,95
2871;0,06538830775;0,49554714474999995;0,38272523675;0,178834342;0,0652755;0,532455;0,4005575;0,18182500000000001;6,52727E-05;0,95
2872;0,046967431500000004;0,3399754735;0,2652464605;0,1414517765;0,046645000000000006;0,3603475;0,2744575;0,1425925;2,48439E-06;0,95
2873;0,02655450425;0,172836276;0,15388855275;0,0834280145;0,02623;0,1803775;0,15767499999999998;0,08368249999999999;0;0,95
2874;0,0074580205;0,04989687625;0,04329418825;0,028144413;0,007248025;0,05096125000000001;0,043760999999999994;0,027991449999999998;0;0,95
2875;0,0002961135;0,00140945625;0,0008276222500000001;0,0004397875;0,00026737;0,0013568375;0,0008106074999999999;0,00043153;0;0,95
2876;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2877;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2878;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2879;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,95
2880;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2881;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2882;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2883;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2884;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2885;0,02081757425;0,017177006;0,015348884;0,023066572;0,020246174999999998;0,016622150000000002;0,014763575000000001;0,022442325;0;0,83
2886;0,10558979625;0,099492525;0,09118384325000001;0,11369717774999999;0,10727099999999999;0,10016725;0,091338;0,115689;0;0,83
2887;0,28510918425;0,250527;0,231379421;0,29366925;0,2973075;0,2585575;0,2369975;0,30629249999999997;0;0,83
2888;0,487487921;0,41972976325;0,37236165774999996;0,49752643425;0,5178375;0,4413925;0,38676750000000004;0,5286150000000001;0;0,83
2889;0,6408659999999999;0,5585954605;0,49675109224999997;0,624188921;0,6921425000000001;0,59621;0,522655;0,6737625;0;0,83
2890;0,739912342;0,6342298420000001;0,57952969725;0,72163882875;0,8110599999999999;0,6849675;0,617335;0,790905;0;0,83
2891;0,7799339605;0,6691780265;0,591848487;0,772349092;0,8644000000000001;0,7290175000000001;0,634565;0,8555550000000001;0;0,83
2892;0,77824843425;0,6708418815;0,62357490775;0,7697052237500001;0,8672075;0,7337675;0,672205;0,8571175;0,000102588;0,83
2893;0,7315280527500001;0,6492984475;0,556071987;0,72937539475;0,8143724999999999;0,7108599999999999;0,5998125000000001;0,8119149999999999;0,000484802;0,83
2894;0,6507865262500001;0,58345938175;0,49219053925;0,64208439475;0,7192750000000001;0,6362475;0,5264975000000001;0,7096375;0,000486279;0,83
2895;0,52576863175;0,48101309200000003;0,39691977624999997;0,508280092;0,57382;0,5188025;0,4190475;0,554155;0,000343981;0,83
2896;0,36971056599999996;0,3332983815;0,27579544725000005;0,35790947374999993;0,39692000000000005;0,354485;0,28767750000000003;0,38385749999999996;0,00012936;0,83
2897;0,1919356975;0,177553342;0,14205615775;0,17326969750000001;0,2026325;0,18613500000000002;0,14609000000000003;0,18253;0;0,83
2898;0,04971363525;0,04457494725;0,0389510685;0,0427813065;0,05126725;0,045632;0,039352;0,0439945;0;0,83
2899;0,0014549465;0,0019008432499999998;0,0008015160000000001;0,0012999477500000001;0,001371275;0,001802125;0,0007797775;0,0012314275;0;0,83
2900;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2901;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2902;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2903;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2904;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2906;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2907;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2908;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2909;0,0201725475;0,018366626749999997;0,0170020245;0,00764636625;0,019615025;0,017770425;0,016375075;0,007237025;0;0,83
2910;0,09709931825000001;0,1004265475;0,09188622599999999;0,037516203750000005;0,09786425;0,10142625;0,09211475;0,036864;0;0,83
2911;0,23583884225;0,25768326325;0,236505829;0,06419832625;0,24266;0,2669125;0,24251;0,06378775;4,37024E-06;0,83
2912;0,39954197375;0,4312033815;0,38908207899999997;0,10461652525;0,4182475;0,45454249999999996;0,4056075;0,10458175;0,000122968;0,83
2913;0,52034605275;0,5669267764999999;0,5167149475;0,15622180275;0,5521199999999999;0,6065050000000001;0,54648;0,1571225;0,000132655;0,83
2914;0,61003772375;0,6421807105;0,58074327625;0,16841778925;0,6553175;0,696105;0,6202275;0,1698575;0,000163549;0,83
2915;0,6351544735;0,6959730787499999;0,63127776325;0,16915701325;0,6875775;0,7623825;0,6800425;0,1706225;0,000222804;0,83
2916;0,601954421;0,687095171;0,630483158;0,14600510525;0,6523574999999999;0,75622;0,6836875;0,14709250000000001;0,00029964;0,83
2917;0,56575653975;0,65206752625;0,5777911972499999;0,13459409225000002;0,6102700000000001;0,7170225;0,626485;0,1353925;0,000377867;0,83
2918;0,47982118425;0,58367127625;0,5196911055;0,13386450025000002;0,5125775;0,63834;0,5594250000000001;0,13457200000000002;0,000431365;0,83
2919;0,387394145;0,48547251325;0,4161034735;0,0815681565;0,4094875;0,5255575;0,44193499999999997;0,08183;0,000310954;0,83
2920;0,2687692105;0,3429010655;0,28628182875;0,06752098025;0,2809225;0,3657725;0,30042500000000005;0,06731925;0,000131748;0,83
2921;0,14387411849999998;0,18178160525000003;0,14810430775;0,041559058999999995;0,148165;0,19074750000000001;0,15284725000000002;0,04131025;0;0,83
2922;0,047189920999999996;0,059705435499999994;0,0451593675;0,009754839000000001;0,04769425;0,06134775;0,045814475;0,009596875000000001;0;0,83
2923;0,0008064545;0,0021848057499999998;0,0009241739999999999;0,00029769525;0,0007943325;0,00206074;0,0009062250000000001;0,0002760925;0;0,83
2924;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2925;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2926;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2927;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2928;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2929;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2930;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2931;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2932;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2933;0,00985202175;0,021563468000000002;0,01978735675;0,02179785225;0,0094331;0,02092715;0,01916935;0,021231925;0;0,83
2934;0,04782921725;0,094702741;0,09891751975;0,11507858700000001;0,047215999999999994;0,09575625000000001;0,1000065;0,11716774999999999;0;0,83
2935;0,09956115;0,2679216315;0,273907658;0,2972762765;0,09943825;0,27826249999999997;0,28442500000000004;0,3106425;0;0,83
2936;0,14095093425;0,44860523675;0,4752413685;0,4790362105;0,14154499999999998;0,47407999999999995;0,502755;0,5097175;3,20865E-05;0,83
2937;0,17984565775;0,580907013;0,60914680275;0,6315811579999999;0,181275;0,6235175;0,6548849999999999;0,68298;8,31222E-05;0,83
2938;0,1994170265;0,67515923675;0,69632944725;0,72047100025;0,2016075;0,73478;0,7595825;0,791045;0,000187374;0,83
2939;0,2106474475;0,6902880395000001;0,73496652625;0,75887210525;0,213345;0,7582675;0,810335;0,8418599999999999;5,09207E-05;0,83
2940;0,217355842;0,6939745262499999;0,7395656049999999;0,7617808420000001;0,22033999999999998;0,7657974999999999;0,8199575;0,8494100000000001;8,0563E-06;0,83
2941;0,20326725;0,6698859472500001;0,6975791445;0,7229776185;0,20601750000000002;0,73925;0,7729525;0,8058075;0;0,83
2942;0,18126631575000002;0,59821977625;0,623822921;0,63940200025;0,1834;0,6562874999999999;0,6864075000000001;0,7074775;0,000225253;0,83
2943;0,14321194725;0,48775038175;0,5102545660000001;0,518691829;0,1444325;0,5286075;0,554425;0,5662;0,000310383;0,83
2944;0,10519490125;0,340907329;0,360642434;0,358203237;0,10568799999999999;0,36392250000000004;0,38563749999999997;0,38478500000000004;0,000189051;0,83
2945;0,061529656499999995;0,179388158;0,1884803685;0,17758223675;0,06150850000000001;0,1882175;0,1981325;0,1872075;0;0,83
2946;0,022903654;0,049660421;0,044774561750000004;0,057624533;0,022707475;0,050854250000000004;0,0459745;0,05941425;0;0,83
2947;0,000753416;0,0025075287500000002;0,00160312625;0,0015468245;0,000736715;0,00245399;0,001496075;0,0014555325;0;0,83
2948;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2949;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2950;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2951;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2952;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2953;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2954;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2955;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2956;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2957;0,01156547975;0,02151198725;0,01799857975;0,0066856355;0,011143324999999999;0,02085245;0,0174206;0,0062977225;0;0,83
2958;0,058390243499999994;0,1041400025;0,0958927225;0,0324292855;0,057795;0,10555724999999999;0,096705;0,031810000000000005;0;0,83
2959;0,11740653925;0,27744485524999996;0,262903579;0,06831197375;0,1174775;0,288935;0,27214;0,06788725;0;0,83
2960;0,172727921;0,458504092;0,4395587765;0,097513476;0,174;0,48593499999999995;0,4629;0,0974535;0;0,83
2961;0,241769487;0,59647886825;0,562127842;0,10935502125;0,2450525;0,6425175000000001;0,6006575;0,1096055;2,02285E-05;0,83
2962;0,27992739475000006;0,6912271185000001;0,6589541055;0,11225605225;0,28497;0,7535925;0,7134875;0,1125775;4,62327E-05;0,83
2963;0,2787475265;0,385308908;0,6968519605;0,13162515775;0,28423;0,41423000000000004;0,762015;0,1321575;5,5015E-05;0,83
2964;0,30883657875000003;0,430028329;0,6941719737500001;0,17071010525000002;0,3154375;0,44776499999999997;0,7624425;0,1718575;4,54059E-05;0,83
2965;0,2770475525;0,39813094725;0,6436687892499999;0,12035621025;0,283085;0,41406999999999994;0,7050975;0,1211225;4,6739E-05;0,83
2966;0,2509531975;0,34309851325;0,57826314475;0,11460037925000001;0,255795;0,35534;0,628745;0,11500449999999998;3,27975E-05;0,83
2967;0,21495998675;0,29532106575;0,46601672375000003;0,0716967515;0,2184625;0,30399;0,5011425;0,0717545;8,77412E-06;0,83
2968;0,14489988175000001;0,21529227625000003;0,332653066;0,05672205375;0,14657;0,2202725;0,35275999999999996;0,056446750000000004;0;0,83
2969;0,09225415275;0,12472653950000001;0,173397316;0,035439635750000004;0,09264975;0,126365;0,1809125;0,035139;0;0,83
2970;0,03187354325;0,0477499975;0,054934433;0,01757840225;0,03176625;0,04781075;0,05610575;0,017289375;0;0,83
2971;0,00092845775;0,002198904;0,00246479325;0,000576532;0,0009141775;0,0021596450000000004;0,002409;0,000560505;0;0,83
2972;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2973;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2974;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2975;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2976;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2977;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2978;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2979;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2980;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2981;0,018413436;0,01841827575;0,010512074;0,025452891999999998;0,017981;0,0179243;0,010052725;0,024911500000000003;0;0,83
2982;0,07672130525;0,062860259;0,054650783;0,1189552975;0,076321;0,062138;0,05379249999999999;0,12073724999999999;0;0,83
2983;0,16350688800000002;0,120105308;0,10115565774999999;0,26692476325;0,16477250000000002;0,11997175;0,1005915;0,2763525;4,03628E-05;0,83
2984;0,2829781975;0,18687189475;0,15446885524999998;0,40332718424999997;0,2887925;0,1880125;0,15458;0,4227025;0,000218297;0,83
2985;0,37432409224999996;0,185217671;0,20008642100000001;0,51903375;0,38639999999999997;0,1867525;0,2012625;0,5504025;0,000392792;0,83
2986;0,408937579;0,195814816;0,15777971050000003;0,5961441707499999;0,424885;0,19748749999999998;0,15876;0,63873;0,000500901;0,83
2987;0,38367635499999997;0,2152826445;0,12357556575;0,6284821975;0,39807750000000003;0,21751749999999997;0,123825;0,6812374999999999;0,000231111;0,83
2988;0,396996829;0,18247507899999998;0,126337421;0,6842538552499999;0,41161;0,1841775;0,126315;0,7488;0,000226385;0,83
2989;0,33324059225;0,15182980275;0,13610865775;0,63745160525;0,34452;0,1527175;0,13617;0,7012575;0,000218791;0,83
2990;0,25430980275;0,102458329;0,09885973025;0,5710370527499999;0,2603725;0,10266025;0,09879974999999999;0,6244825;0,000187487;0,83
2991;0,20354415774999998;0,0943049565;0,09597025649999999;0,45312726324999997;0,2069725;0,09419475;0,095689;0,489055;0,000117145;0,83
2992;0,15600027625;0,08796208050000001;0,0841222105;0,3118657105;0,157795;0,08772174999999999;0,08374250000000001;0,33129;4,62126E-05;0,83
2993;0,08487395525;0,0678455645;0,05063200675;0,16755215149999997;0,085343;0,067477;0,0502185;0,174931;0;0,83
2994;0,0304846215;0,022062095000000004;0,030114576249999997;0,043454072499999996;0,030370374999999998;0,021832;0,02967625;0,0443025;0;0,83
2995;0,0010529795;0,0018283985;0,0030913565;0,00142287475;0,00103584;0,0017817375;0,0030309725;0,0013800500000000003;0;0,83
2996;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2997;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2998;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
2999;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3000;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3003;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3005;0,0237658005;0,011075617500000001;0,01704449975;0,027214026250000002;0,023200525;0,010630500000000001;0,016551499999999997;0,026748249999999998;0;0,83
3006;0,10979036875;0,044164882749999995;0,1237325605;0,11727892100000001;0,11130100000000001;0,0434575;0,124564;0,11887325;0;0,83
3007;0,25916893425;0,09801431875;0,121739787;0,25402085525;0,2683325;0,09757175000000001;0,12292199999999999;0,262505;3,07177E-05;0,83
3008;0,41983571049999996;0,15019725;0,0326361235;0,4124290265;0,4416;0,15051499999999998;0,03276875;0,43299;0,000188584;0,83
3009;0,541614987;0,181536;0,036258319750000004;0,57637535525;0,5773575;0,1826575;0,0356315;0,6157375;0,000331481;0,83
3010;0,63749494725;0,19448806575;0,126228825;0,6083208944999999;0,6891075000000001;0,1961125;0,12558825;0,6584375;0,00043314;0,83
3011;0,7063198027500001;0,19750756575;0,17697303949999998;0,65063964475;0,77243;0,1993125;0,17742750000000002;0,708985;0,000483145;0,83
3012;0,68502438125;0,19195736824999998;0,09607307350000001;0,6752146182500001;0,753735;0,1936075;0,09627300000000001;0,7404625;0,0004959;0,83
3013;0,6237241975;0,19932071075000002;0,31703955375000004;0,63229871075;0,684145;0,2010325;0,324754;0,6938825000000001;0,000472844;0,83
3014;0,542144724;0,18127353975;0,6543718812499999;0,5203869870000001;0,58932;0,18285;0,697295;0,5644125;0,000408897;0,83
3015;0,45868227624999997;0,14961694725;0,5681812895;0,42765173674999996;0,493015;0,150545;0,6153649999999999;0,45711;0,00029382;0,83
3016;0,3150489475;0,11550671074999999;0,4009168815;0,29140823675;0,334215;0,11581649999999999;0,4296175;0,307845;0,000151269;0,83
3017;0,18095810525;0,0789673895;0,1888728555;0,14742431825000002;0,1891425;0,07884524999999999;0,19848500000000002;0,1531545;0;0,83
3018;0,04980369075;0,028055345;0,052266244499999996;0,046413375;0,051047;0,027810750000000006;0,05342399999999999;0,047122000000000004;0;0,83
3019;0,004539681;0,001149411;0,0041846945;0,0016383315;0,0044584774999999995;0,0011263;0,0040829874999999995;0,0016016749999999999;0;0,83
3020;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3021;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3022;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3025;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3027;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3028;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3029;0,02421691975;0,00821703725;0,0172911645;0,03226458575;0,023713925;0,007792;0,016784325;0,031541025;0;0,83
3030;0,112356221;0,0382354425;0,06198691575;0,12833139875;0,113483;0,03751275;0,061147999999999994;0,13091450000000002;0;0,83
3031;0,26762305249999996;0,07658068425;0,10665408525;0,3154510655;0,27675500000000003;0,0759915;0,10612125;0,33017;2,0093E-05;0,83
3032;0,415289605;0,109716446;0,16947244725;0,504227605;0,4365325;0,1094285;0,16967749999999998;0,5373075;0,000180812;0,83
3033;0,51424685525;0,1468021185;0,21597852625;0,646329513;0,545485;0,14706249999999998;0,21745;0,7002;0,000328307;0,83
3034;0,60137893425;0,16761836824999998;0,26372226325000003;0,733805921;0,644185;0,16845;0,266665;0,8065775;0,000425076;0,83
3035;0,6414270392499999;0,17820828925;0,33355361824999996;0,7691899342499999;0,693095;0,1792575;0,3395325;0,8539075;0,000491354;0,83
3036;0,66361097375;0,17939056599999997;0,33054447225;0,7621179472499999;0,7219774999999999;0,180445;0,337211;0,8493775;0,000510661;0,83
3037;0,59997272375;0,17484686825;0,2989016055;0,7107214342500001;0,651975;0,1758575;0,3045475;0,7902374999999999;0,000475042;0,83
3038;0,5411623025;0,15864173674999998;0,31283127625;0,6280006185;0,5839775;0,15949999999999998;0,318985;0,6919825;0,000399996;0,83
3039;0,43937818425;0,133067487;0,2449093815;0,49943830275;0,46909500000000004;0,13357000000000002;0,24945749999999997;0,5425274999999999;0,00027971;0,83
3040;0,30095553925;0,09486142125;0,17950855249999997;0,3404835395;0,31742000000000004;0,0948895;0,18156250000000002;0,36380500000000005;0,000135347;0,83
3041;0,1645290395;0,05694044975;0,09609546699999999;0,17383796050000003;0,17044499999999999;0,056682750000000004;0,09647525;0,18236000000000002;0;0,83
3042;0,049890615750000006;0,022504545499999997;0,036507296;0,0530122105;0,05066575;0,0222198;0,036291000000000004;0,05423425;0;0,83
3043;0,00297800975;0,00109260375;0,0011571065;0,001107988;0,0029174975000000004;0,00106586;0,0011365799999999999;0,00106542;0;0,83
3044;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3045;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3046;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3047;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3048;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3049;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3050;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3051;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3052;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3053;0,01600794925;0,014391216249999998;0,0083986885;0,02778847775;0,015553299999999999;0,013926275000000002;0,007953425;0,0273105;0;0,83
3054;0,061782245;0,055330050000000006;0,0375373935;0,12991555275;0,0612315;0,0546055;0,036745;0,13214325;0;0,83
3055;0,11540389350000001;0,11575616849999999;0,08537383400000001;0,27348868425;0,11537675;0,11541;0,08463375000000001;0,283565;0;0,83
3056;0,16038746075;0,17164990674999997;0,1258919605;0,41552317125;0,16135249999999998;0,1723785;0,125465;0,43616750000000004;0,000126049;0,83
3057;0,20453861825;0,20380902625;0,15546813175;0,53801759225;0,20657750000000002;0,20532000000000003;0,1556275;0,571005;0,000247149;0,83
3058;0,2376255;0,2574472895;0,18787598675;0,39203897374999996;0,240815;0,2604775;0,1885675;0,41266250000000004;0,000376462;0,83
3059;0,269927408;0,25718001325;0,20444711849999997;0,50188713175;0,2743425;0,26080000000000003;0,20566749999999998;0,523895;0,000405715;0,83
3060;0,29396782875;0,26448075;0,20587981600000002;0,64777665775;0,2995925;0,2685;0,20745999999999998;0,69307;0,000391416;0,83
3061;0,2736765;0,25511403925000004;0,20668405275;0,41658746049999995;0,279165;0,2590425;0,2083225;0,445175;0,000332016;0,83
3062;0,2366623425;0,2184945355;0,18171900000000002;0,380591842;0,240655;0,22146775000000002;0,1829375;0,39588;0,000268601;0,83
3063;0,17640477625;0,18442306575;0,14423048700000002;0,30643109199999996;0,178645;0,18607500000000002;0,14468999999999999;0,31671574999999996;0,000237248;0,83
3064;0,13111733275;0,12521943575;0,10385635274999999;0,20422559225;0,13206225;0,12586724999999999;0,10380775;0,2089675;0,000121431;0,83
3065;0,0801946935;0,07288914075;0,062216628999999996;0,12665526325;0,0803435;0,07279125;0,0618845;0,12844250000000001;0;0,83
3066;0,0351694695;0,0281588845;0,026114341;0,0475898725;0,034965;0,027844;0,02575725;0,0479125;0;0,83
3067;0,00133296475;0,0013741614999999998;0,0011127435;0,0019704074999999997;0,001314765;0,0013481075;0,0010877225000000001;0,0019401;0;0,83
3068;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3069;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3070;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3071;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3072;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3073;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3074;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3075;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3076;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,83
3077;0,0060580945;0,0247744195;0,023162117250000003;0,02843795925;0,005665975;0,02411365;0,022611275;0,027878999999999998;0;0,83
3078;0,031306965500000006;0,11425893975;0,08300205825;0,1358811115;0,03071525;0,11602425000000002;0,08225625;0,13835250000000002;0;0,83
3079;0,058827276250000005;0,305566658;0,1393665395;0,30528734199999996;0,05834375;0,318395;0,1392555;0,3182225;0;0,83
3080;0,10033023149999999;0,49644047375;0,19908473675;0,478289763;0,10020074999999999;0,5266925;0,200035;0,5069375;0;0,83
