,"(('Batterie', 'Strom'), 'flow')","(('Biogas', 'Strom'), 'flow')","(('Biomasse_Strom', 'Strom'), 'flow')","(('GuD', 'Strom'), 'flow')","(('Import_Strom', 'Strom'), 'flow')","(('PV_Aufdach_Erfurt', 'Strom'), 'flow')","(('PV_Aufdach_Gera', 'Strom'), 'flow')","(('PV_Aufdach_Hildburghausen', 'Strom'), 'flow')","(('PV_Aufdach_Nordhausen', 'Strom'), 'flow')","(('PV_Freifeld_Erfurt', 'Strom'), 'flow')","(('PV_Freifeld_Gera', 'Strom'), 'flow')","(('PV_Freifeld_Hildburghausen', 'Strom'), 'flow')","(('PV_Freifeld_Nordhausen', 'Strom'), 'flow')","(('Pumpspeicherkraftwerk', 'Strom'), 'flow')","(('Strom', 'Batterie'), 'flow')","(('Strom', 'Elektrodenheizkessel'), 'flow')","(('Strom', 'Elektrolyse'), 'flow')","(('Strom', 'Export_Strom'), 'flow')","(('Strom', 'Last_Strom_ges'), 'flow')","(('Strom', 'Pumpspeicherkraftwerk'), 'flow')","(('Strom', 'Waermepumpe_Abwaerme'), 'flow')","(('Strom', 'Waermepumpe_Fluss'), 'flow')","(('Strom', 'excess_b_el2'), 'flow')","(('Wasserkraft', 'Strom'), 'flow')","(('Wind_Erfurt', 'Strom'), 'flow')","(('Wind_Gera', 'Strom'), 'flow')","(('Wind_Hildburghausen', 'Strom'), 'flow')","(('Wind_Nordhausen', 'Strom'), 'flow')","(('brezel', 'Strom'), 'flow')"
2030-01-01 10:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","204,9336939031936","0,0","0,0","0,0","0,0","135,09135594871006","35,53780007244316","0,0","134,15067236781604","0,0","0,0","0,0","366,6666666666667","0,0","1565,9029815713234","0,0","0,0","0,0","0,0","24,8","238,1634667087824","322,06829789602136","193,65028068174445","191,05359465495792","0,0"
2030-01-01 11:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","196,02979171971577","0,0","0,0","0,0","0,0","235,13508178622914","61,00163843549751","0,0","229,76484779997233","0,0","0,0","0,0","366,6666666666667","0,0","1636,7239212031068","0,0","0,0","0,0","0,0","24,8","214,88593506126915","265,65146453617206","170,9046054693334","152,09673705726337","0,0"
2030-01-01 12:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","312,9944273098074","69,85764482038992","0,0","296,60230432444536","0,0","0,0","0,0","366,6666666666667","0,0","1654,4395543990845","215,03545936953913","0,0","0,0","0,0","24,8","280,54014469221966","367,18417227802985","209,24813746223145","221,79436354384566","0,0"
2030-01-01 13:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","270,78281570422416","48,38179723395794","0,0","246,34355624402545","0,0","313,35968135252676","0,0","366,6666666666667","0,0","1574,1270296108555","288,0","0,0","0,0","0,0","24,8","421,0255779199546","504,256382701115","256,133670504005","317,3090913184458","0,0"
2030-01-01 14:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","363,01101362815103","7,413230108897134","0,0","333,0292141262967","0,0","385,45195436759565","0,0","366,6666666666667","0,0","1432,6503369590064","288,0","0,0","0,0","0,0","24,8","339,114789399179","440,1432538363562","241,42034045934827","270,71663043071936","0,0"
2030-01-01 15:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","102,18901140859818","0,0","0,0","77,27699450349265","0,0","419,22225044242805","0,0","366,6666666666667","496,3755264076847","1333,0013472532887","288,0","0,0","0,0","0,0","24,8","621,6895201543198","763,6759082079788","376,4701866882362","484,04368380312155","0,0"
2030-01-01 16:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","211,91867844593958","1315,3841739334193","0,0","0,0","0,0","0,0","24,8","341,12223565845613","529,7990575712486","272,9780547770232","272,1496850349767","0,0"
2030-01-01 17:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","218,12563889311832","1411,9192208469058","0,0","0,0","0,0","0,0","24,8","411,10303681788196","508,3885446993113","289,6930360646144","309,60642282056216","0,0"
2030-01-01 18:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","92,62812066863466","0,0","0,0","0,0","0,0","1552,5480438631962","0,0","0,0","0,0","0,0","24,8","238,1634667087824","328,2549705690697","219,67151283811106","195,90948707427737","0,0"
2030-01-01 19:00:00,"267,0067528003644","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1658,679566408363","0,0","0,0","0,0","0,0","24,8","214,88593506126915","306,28779654175065","210,90697609458618","181,67161990607158","0,0"
2030-01-01 20:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","124,67785451961697","0,0","0,0","0,0","0,0","1565,7277200929366","0,0","0,0","0,0","0,0","24,8","227,8756009606737","324,28892053592307","219,02215789315628","191,94270017924566","0,0"
2030-01-01 21:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","59,10504249034312","0,0","0,0","0,0","0,0","1419,1271585489717","0,0","0,0","0,0","0,0","24,8","86,74518866441669","164,9005318021276","132,81498881004646","78,41867033528861","0,0"
2030-01-01 22:00:00,"403,7488479075205","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","201,66425251064106","0,0","0,0","0,0","0,0","1309,0762744915555","0,0","0,0","0,0","0,0","24,8","31,681960419861444","79,46796407967035","86,71930538311989","27,873458186421143","0,0"
2030-01-01 23:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","543,1548325423503","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1164,9421859523466","0,0","0,0","0,0","0,0","24,8","18,116145917802417","45,877756551644836","62,34305895361566","17,52990598261253","0,0"
2030-01-02 00:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","27,73889887571812","0,0","0,0","0,0","0,0","1150,2273330190446","0,0","0,0","0,0","0,0","24,8","39,70790337633415","71,29728528068273","80,11879371903555","34,22171532052489","0,0"
2030-01-02 01:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","289,2681047330148","0,0","1095,231163923267","0,0","0,0","0,0","0,0","24,8","218,3965340597081","305,0637780294308","205,5389752162932","177,57949534652877","0,0"
2030-01-02 02:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","631,5414745038233","1035,3031827899863","56,26771133119246","0,0","0,0","0,0","24,8","570,7672373717488","687,3726646290393","354,3371281410114","418,6037695879764","0,0"
2030-01-02 03:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","334,35546623555774","1019,0054288729899","288,0","0,0","0,0","0,0","24,8","552,6988313495124","631,9122437441287","364,22700285418756","400,4912482654928","0,0"
2030-01-02 04:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","1098,9787646729774","1023,5329761605786","288,0","0,0","0,0","0,0","24,8","824,7320372881513","891,4365787963535","411,29121965667","591,0203361971548","0,0"
2030-01-02 05:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","502,9041063990578","1150,7351874541978","0,0","0,0","0,0","0,0","24,8","555,2852873353223","633,6782406026995","370,3703686370238","402,27382838298377","0,0"
2030-01-02 06:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1306,4375152981545","1181,6092970275104","0,0","0,0","0,0","0,0","24,8","553,4095345208347","669,004267418456","385,8950998606465","401,81742452140674","0,0"
2030-01-02 07:00:00,"44,36617166607079","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","113,94394526594442","1207,571600336942","0,0","0,0","0,0","0,0","24,8","175,46406232634922","263,28509640840207","226,68595025431463","133,79377894342878","0,0"
2030-01-02 08:00:00,"24,15427113377632","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1306,423305014017","0,0","0,0","0,0","0,0","24,8","173,26197789696403","272,4273441304633","227,69824196309824","130,96098388539403","0,0"
2030-01-02 09:00:00,"71,58446173094376","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","94,80379841366162","60,57310191072096","0,0","50,195655976644254","0,0","0,0","0,0","0,0","0,0","1450,5501208327883","0,0","0,0","0,0","0,0","24,8","153,85914369797808","218,6344708539619","202,40990338784806","120,56909885670868","0,0"
2030-01-02 10:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","229,49325352099112","34,44288137310942","0,0","96,68840986202916","0,0","0,0","0,0","98,8959274582532","0,0","1561,2404473440893","0,0","0,0","0,0","0,0","24,8","182,22269089761298","266,5352749180361","221,82666925001507","151,00670897622769","0,0"
2030-01-02 11:00:00,"70,50209412380423","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","324,466261836352","36,08542810343061","0,0","151,8552494910769","0,0","0,0","0,0","0,0","0,0","1629,965426125908","0,0","0,0","0,0","0,0","24,8","106,00741906139288","190,23372290696867","178,0320657462264","94,8626988523352","0,0"
2030-01-02 12:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","342,9943330879211","117,68694854215232","0,0","194,78741167919935","0,0","234,0077762828834","0,0","366,6666666666667","0,0","1646,6870474959696","0,0","0,0","0,0","0,0","24,8","258,3939831725069","352,43255016634265","293,84083465084717","209,30494314222898","0,0"
2030-01-02 13:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","314,70466802330134","37,18099633018067","0,0","122,52586682176985","0,0","0,0","0,0","366,6666666666667","517,9067149701557","1566,2346174508698","0,0","0,0","0,0","0,0","24,8","398,8221121762832","476,28393973936153","326,09220045080303","297,2777295416715","0,0"
2030-01-02 14:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","187,82563480612214","102,87611198948532","0,0","351,41504140754824","0,0","0,0","0,0","0,0","537,4461131291346","1423,2088350852323","0,0","0,0","0,0","0,0","24,8","196,02467073921073","259,25679667755867","235,46452710475745","149,87167948536333","0,0"
2030-01-02 15:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","141,7253289428487","101,00783970273565","0,0","142,2558360997089","0,0","0,0","0,0","0,0","741,2021631003664","1342,1987833411945","0,0","0,0","0,0","0,0","24,8","296,64238638542","400,1457931847482","285,255660273199","238,44761584857943","0,0"
2030-01-02 16:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,05640719915027","0,0","0,0","0,0","0,0","1321,4934178291246","0,0","0,0","0,0","0,0","24,8","171,5818442093424","276,72988084474696","227,02291282034523","135,18188675121885","0,0"
2030-01-02 17:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","122,26007392405188","0,0","0,0","0,0","0,0","1430,0403317791115","0,0","0,0","0,0","0,0","24,8","175,28144087652933","264,02004881751316","244,77452200204445","145,78376015465162","0,0"
2030-01-02 18:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","37,85763857845433","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1580,476213694899","0,0","0,0","0,0","0,0","24,8","55,525504116861086","113,73757292788399","136,83092739214158","51,38183423280871","0,0"
2030-01-02 19:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","327,58337778896066","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1683,3038590098513","0,0","0,0","0,0","0,0","24,8","19,804209005886204","46,85514446819861","85,22052396962968","18,69786733042692","0,0"
2030-01-02 20:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","306,7309030469089","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1582,2753057523046","0,0","0,0","0,0","0,0","24,8","7,430420457843681","22,11873850866771","53,51159770044849","7,340909591686903","0,0"
2030-01-02 21:00:00,"251,5333502654569","120,8075091324201","0,0","332,31297687190096","382,3313104644087","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1441,1105107819335","0,0","0,0","0,0","0,0","24,8","1,088453269628896","8,595735973912541","30,226852582923243","1,414322221282509","0,0"
2030-01-02 22:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","846,0301033195917","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1337,6183269181006","0,0","0,0","0,0","0,0","24,8","0,192267524608848","1,130170326770394","12,05956263574017","0,28573710706838","0,0"
2030-01-02 23:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","710,2274932308856","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1190,121080626101","0,0","0,0","0,0","0,0","24,8","0,0","0,15914270541603792","1,81281180488814","0,0011468805902974753","0,0"
2030-01-03 00:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","702,599670413158","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1180,8427980744532","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,32264165697426","0,0","0,0"
2030-01-03 01:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","1448,5754880345341","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","0,0","1140,8592874505412","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,25223052078081","0,0","0,0"
2030-01-03 02:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","1410,2343746591032","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","0,0","1103,638342087456","0,0","0,0","0,0","0,0","24,8","0,0","0,196086547744724","1,14075868708269","0,03555329829922174","0,0"
2030-01-03 03:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","1401,5434690518061","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","419,22225044242805","0,0","366,6666666666667","0,0","1093,8514773512418","0,0","0,0","0,0","0,0","24,8","0,0","0,022734672202291126","0,25370473200714","0,0","0,0"
2030-01-03 04:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","1169,9721344883424","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","139,7407501474761","0,0","366,6666666666667","0,0","1141,8401691531726","0,0","0,0","0,0","0,0","24,8","0,0","0,08525502075859173","0,2697104538936","0,0","0,0"
2030-01-03 05:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","844,080976326967","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1322,1155980995259","0,0","0,0","0,0","0,0","24,8","0,0","0,022734672202291126","0,09140109603579001","0,0","0,0"
2030-01-03 06:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","398,50406165091727","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","247,88351887679784","0,0","0,0","0,0","0,0","1544,1148782113123","0,0","0,0","0,0","0,0","24,8","0,0","0,277078817465268","0,29027921052843","0,017203208854462134","0,0"
2030-01-03 07:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","567,0673533939228","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1754,4390428589481","0,0","0,0","0,0","0,0","24,8","0,180250804320672","0,5967851453099899","1,22827535353782","0,223641715107976","0,0"
2030-01-03 08:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","1155,7940980460476","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2058,6897553635695","0,0","0,0","0,0","0,0","24,8","0,643752872574344","0,8647294962655441","3,76274865400821","0,48168984792488995","0,0"
2030-01-03 09:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","907,2391234116321","0,0","0,0","0,0","0,0","338,19994201081465","21,565651233193496","0,0","433,8299827929488","0,0","0,0","0,0","0,0","0,0","2191,7440845119877","0,0","0,0","0,0","0,0","24,8","1,2481857284238","2,909496740174024","7,461240418688759","1,36997617179104","0,0"
2030-01-03 10:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","768,1085772638777","0,0","0,0","0,0","0,0","481,0763987780369","69,48908269150496","0,0","689,1485160758094","0,0","0,0","0,0","366,6666666666667","0,0","2189,7592538037848","0,0","0,0","0,0","0,0","24,8","14,815226426430662","19,607978147327206","26,04804876057996","10,211606322562899","0,0"
2030-01-03 11:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","499,6639388461835","0,0","0,0","0,0","0,0","907,5027624335237","92,74791951025111","0,0","905,9497414859784","0,0","419,22225044242805","0,0","366,6666666666667","0,0","2219,957087083757","0,0","0,0","0,0","0,0","24,8","30,27158984074706","35,73809274942288","35,827544833202786","20,223928489221237","0,0"
2030-01-03 12:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","649,2418297294123","0,0","0,0","0,0","0,0","619,4367459816957","249,4507930806499","0,0","803,1599754518192","0,0","419,22225044242805","0,0","366,6666666666667","0,0","2192,3407753667084","0,0","0,0","0,0","0,0","24,8","52,05324417838876","47,12410375987751","45,06663719055411","34,77587709908432","0,0"
2030-01-03 13:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","1035,3269671176195","0,0","0,0","0,0","0,0","117,91263425435436","254,5256705442014","0,0","518,2013691709033","0,0","93,16050009831736","0,0","366,6666666666667","0,0","2059,790536154422","0,0","0,0","0,0","0,0","24,8","26,773906772957925","34,20350237576818","36,61224640884657","18,140920270433917","0,0"
2030-01-03 14:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","515,6541742477241","0,0","0,0","0,0","0,0","208,99729263316786","206,18085971687745","0,0","480,88987052702873","0,0","0,0","0,0","0,0","0,0","1938,0596870876748","0,0","0,0","0,0","0,0","24,8","7,738931358300216","14,664946173915856","19,14200096978286","6,871125456556427","0,0"
2030-01-03 15:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","349,3807021987143","0,0","0,0","0,0","0,0","175,3962100202314","134,8099309181162","0,0","278,7382673532006","0,0","0,0","0,0","0,0","0,0","1946,585233151924","0,0","0,0","0,0","0,0","24,8","28,69846218616665","29,873156285665786","33,86876271672438","18,677005026355797","0,0"
2030-01-03 16:00:00,"419,22225044242805","120,8075091324201","0,0","332,31297687190096","478,6041574835299","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1992,4234735027098","0,0","0,0","0,0","0,0","24,8","219,03570913407745","175,42208396717604","97,99741906798573","124,2213674031916","0,0"
2030-01-03 17:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","67,76089160276666","0,0","366,6666666666667","0,0","2075,3101915455554","0,0","0,0","0,0","0,0","24,8","807,6993581097902","585,2270003530132","216,4893226051597","422,4015827427045","0,0"
2030-01-03 18:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","278,4938660727158","0,0","2101,1846176841104","0,0","0,0","0,0","0,0","24,8","721,7005140455768","518,2273800711421","222,96040788363885","438,86969575214727","0,0"
2030-01-03 19:00:00,"60,98480244248999","120,8075091324201","0,0","332,31297687190096","520,631277150308","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1960,0476253699458","0,0","0,0","0,0","0,0","24,8","316,7160315142276","237,0219489501434","138,593171411947","208,17990789650864","0,0"
2030-01-03 20:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","396,2773596517223","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1736,6437067267684","0,0","0,0","0,0","0,0","24,8","288,3277151564478","251,6157139479975","133,1367178600711","189,36571410620869","0,0"
2030-01-03 21:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","243,02663957252474","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1576,3009368535882","0,0","0,0","0,0","0,0","24,8","437,1327243969459","337,6669895353886","179,1447442194732","268,07601979160154","0,0"
2030-01-03 22:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","524,3303156069228","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1451,7841533104452","288,0","0,0","0,0","0,0","24,8","385,500228921432","313,7869905581922","169,76852681788998","235,144272068354","0,0"
2030-01-03 23:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","212,65979996320954","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1298,9778778170944","288,0","0,0","0,0","0,0","24,8","454,5434806591998","346,29912804991085","187,63549887809836","274,58615092902147","0,0"
2030-01-04 00:00:00,"0,0","120,8075091324201","0,0","332,31297687190096","287,13908356032624","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1210,7298945157538","288,0","0,0","0,0","0,0","24,8","374,17508314791417","306,7564961677782","191,3947375053771","228,0106747967038","0,0"
